ID [IRI]	LABEL
http://purl.obolibrary.org/obo/CL_0002654	epithelial cell of stratum corneum of esophageal epithelium
http://purl.obolibrary.org/obo/CL_0002655	epithelial cell of stratum spinosum of esophageal epithelium
http://purl.obolibrary.org/obo/CL_0002656	glandular endometrial unciliated epithelial cell
http://purl.obolibrary.org/obo/CL_0002657	glandular cell of esophagus
http://purl.obolibrary.org/obo/CL_0002658	glandular cell of the large intestine
http://purl.obolibrary.org/obo/CL_0002659	glandular epithelial cell of stomach
http://purl.obolibrary.org/obo/CL_0002660	luminal cell of acinus of lactiferous gland
http://purl.obolibrary.org/obo/CL_0002661	luminal cell of lactiferous terminal ductal lobular unit
http://purl.obolibrary.org/obo/CL_0002662	luminal cell of lactiferous duct
http://purl.obolibrary.org/obo/CL_0002663	myocardial endocrine cell of atrium
http://purl.obolibrary.org/obo/CL_0002664	cardioblast
http://purl.obolibrary.org/obo/CL_0002665	otic fibrocyte
http://purl.obolibrary.org/obo/CL_0002666	type 2 otic fibrocyte
http://purl.obolibrary.org/obo/CL_0002667	type 5 otic fibrocyte
http://purl.obolibrary.org/obo/CL_0002668	type 4 otic fibrocyte
http://purl.obolibrary.org/obo/CL_0002669	type 3 otic fibrocyte
http://purl.obolibrary.org/obo/CL_0002670	type 1 otic fibrocyte
http://purl.obolibrary.org/obo/CL_0002671	endothelial stalk cell
http://purl.obolibrary.org/obo/CL_0002672	retinal progenitor cell
http://purl.obolibrary.org/obo/CL_0002673	tongue muscle cell
http://purl.obolibrary.org/obo/CL_0002676	neural crest derived neuroblast
http://purl.obolibrary.org/obo/CL_0002677	naive regulatory T cell
http://purl.obolibrary.org/obo/CL_0002678	memory regulatory T cell
http://purl.obolibrary.org/obo/CL_0002679	natural helper lymphocyte
http://purl.obolibrary.org/obo/CL_0002680	PP cell of intestine
http://purl.obolibrary.org/obo/CL_0002681	kidney cortical cell
http://purl.obolibrary.org/obo/CL_0003001	bistratified retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003002	G1 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003003	G2 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003004	G3 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003005	G4 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003006	G4-ON retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003007	G4-OFF retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003008	G5 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003009	G6 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003010	G7 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003011	G8 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003012	G9 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003013	G10 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003014	G11 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003015	G11-ON retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003016	G11-OFF retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003017	retinal ganglion cell B3 outer
http://purl.obolibrary.org/obo/CL_0003018	retinal ganglion cell B3 inner
http://purl.obolibrary.org/obo/CL_0003020	retinal ganglion cell C outer
http://purl.obolibrary.org/obo/CL_0003021	retinal ganglion cell C4
http://purl.obolibrary.org/obo/CL_0003022	retinal ganglion cell C5
http://purl.obolibrary.org/obo/CL_0003023	retinal ganglion cell C6
http://purl.obolibrary.org/obo/CL_0003024	retinal ganglion cell C inner
http://purl.obolibrary.org/obo/CL_0003025	retinal ganglion cell C3
http://purl.obolibrary.org/obo/CL_0003026	retinal ganglion cell D1
http://purl.obolibrary.org/obo/CL_0003027	retinal ganglion cell D2
http://purl.obolibrary.org/obo/CL_0003028	M1 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003029	M2 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003030	M3 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003031	M3-ON retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003032	M3-OFF retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003033	M4 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003034	M5 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003035	M6 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003036	M7 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003037	M7-ON retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003038	M7-OFF retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003039	M8 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003040	M9 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003041	M9-ON retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003042	M9-OFF retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003043	M10 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003044	M11 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003045	M12 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003046	M13 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003047	M14 retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0003048	L cone cell
http://purl.obolibrary.org/obo/CL_0003049	M cone cell
http://purl.obolibrary.org/obo/CL_0003050	S cone cell
http://purl.obolibrary.org/obo/CL_0003051	UV cone cell
http://purl.obolibrary.org/obo/CL_0004001	local interneuron
http://purl.obolibrary.org/obo/CL_0004115	retinal ganglion cell B
http://purl.obolibrary.org/obo/CL_0004116	retinal ganglion cell C
http://purl.obolibrary.org/obo/CL_0004117	retinal ganglion cell A
http://purl.obolibrary.org/obo/CL_0004119	retinal ganglion cell B1
http://purl.obolibrary.org/obo/CL_0004120	retinal ganglion cell A1
http://purl.obolibrary.org/obo/CL_0004121	retinal ganglion cell B2
http://purl.obolibrary.org/obo/CL_0004124	retinal ganglion cell C1
http://purl.obolibrary.org/obo/CL_0004125	retinal ganglion cell C2 inner
http://purl.obolibrary.org/obo/CL_0004126	retinal ganglion cell C2 outer
http://purl.obolibrary.org/obo/CL_0004137	retinal ganglion cell A2 inner
http://purl.obolibrary.org/obo/CL_0004138	retinal ganglion cell A2
http://purl.obolibrary.org/obo/CL_0004139	retinal ganglion cell A2 outer
http://purl.obolibrary.org/obo/CL_0004161	510 nm-cone
http://purl.obolibrary.org/obo/CL_0004162	360 nm-cone
http://purl.obolibrary.org/obo/CL_0004183	retinal ganglion cell B3
http://purl.obolibrary.org/obo/CL_0004213	type 3a cone bipolar cell
http://purl.obolibrary.org/obo/CL_0004214	type 3b cone bipolar cell
http://purl.obolibrary.org/obo/CL_0004215	type 5a cone bipolar cell
http://purl.obolibrary.org/obo/CL_0004216	type 5b cone bipolar cell
http://purl.obolibrary.org/obo/CL_0004217	H1 horizontal cell
http://purl.obolibrary.org/obo/CL_0004218	H2 horizontal cell
http://purl.obolibrary.org/obo/CL_0004219	A2 amacrine cell
http://purl.obolibrary.org/obo/CL_0004220	flag amacrine cell
http://purl.obolibrary.org/obo/CL_0004221	flag A amacrine cell
http://purl.obolibrary.org/obo/CL_0004222	flag B amacrine cell
http://purl.obolibrary.org/obo/CL_0004223	AB diffuse-1 amacrine cell
http://purl.obolibrary.org/obo/CL_0004224	AB diffuse-2 amacrine cell
http://purl.obolibrary.org/obo/CL_0004225	spider amacrine cell
http://purl.obolibrary.org/obo/CL_0004226	monostratified amacrine cell
http://purl.obolibrary.org/obo/CL_0004227	flat bistratified amacrine cell
http://purl.obolibrary.org/obo/CL_0004228	broad diffuse amacrine cell
http://purl.obolibrary.org/obo/CL_0004229	A2-like amacrine cell
http://purl.obolibrary.org/obo/CL_0004230	diffuse bistratified amacrine cell
http://purl.obolibrary.org/obo/CL_0004231	recurving diffuse amacrine cell
http://purl.obolibrary.org/obo/CL_0004232	starburst amacrine cell
http://purl.obolibrary.org/obo/CL_0004233	DAPI-3 amacrine cell
http://purl.obolibrary.org/obo/CL_0004234	diffuse multistratified amacrine cell
http://purl.obolibrary.org/obo/CL_0004235	AB broad diffuse-1 amacrine cell
http://purl.obolibrary.org/obo/CL_0004236	AB broad diffuse-2 amacrine cell
http://purl.obolibrary.org/obo/CL_0004237	fountain amacrine cell
http://purl.obolibrary.org/obo/CL_0004238	asymmetric bistratified amacrine cell
http://purl.obolibrary.org/obo/CL_0004239	wavy bistratified amacrine cell
http://purl.obolibrary.org/obo/CL_0004240	WF1 amacrine cell
http://purl.obolibrary.org/obo/CL_0004241	WF2 amacrine cell
http://purl.obolibrary.org/obo/CL_0004242	WF3-1 amacrine cell
http://purl.obolibrary.org/obo/CL_0004243	WF3-2 amacrine cell
http://purl.obolibrary.org/obo/CL_0004244	WF4 amacrine cell
http://purl.obolibrary.org/obo/CL_0004245	indoleamine-accumulating amacrine cell
http://purl.obolibrary.org/obo/CL_0004246	monostratified cell
http://purl.obolibrary.org/obo/CL_0004247	bistratified cell
http://purl.obolibrary.org/obo/CL_0004250	bistratified retinal amacrine cell
http://purl.obolibrary.org/obo/CL_0004251	narrow field retinal amacrine cell
http://purl.obolibrary.org/obo/CL_0004252	medium field retinal amacrine cell
http://purl.obolibrary.org/obo/CL_0004253	wide field retinal amacrine cell
http://purl.obolibrary.org/obo/CL_0005000	spinal cord interneuron
http://purl.obolibrary.org/obo/CL_0005001	iridoblast
http://purl.obolibrary.org/obo/CL_0005002	xanthoblast
http://purl.obolibrary.org/obo/CL_0005003	leucoblast
http://purl.obolibrary.org/obo/CL_0005004	pigment erythroblast
http://purl.obolibrary.org/obo/CL_0005005	cyanoblast
http://purl.obolibrary.org/obo/CL_0005006	ionocyte
http://purl.obolibrary.org/obo/CL_0005007	Kolmer-Agduhr neuron
http://purl.obolibrary.org/obo/CL_0005008	macular hair cell
http://purl.obolibrary.org/obo/CL_0005009	renal principal cell
http://purl.obolibrary.org/obo/CL_0005010	renal intercalated cell
http://purl.obolibrary.org/obo/CL_0005011	renal alpha-intercalated cell
http://purl.obolibrary.org/obo/CL_0005012	multiciliated epithelial cell
http://purl.obolibrary.org/obo/CL_0005013	single ciliated epithelial cell
http://purl.obolibrary.org/obo/CL_0005014	auditory epithelial supporting cell
http://purl.obolibrary.org/obo/CL_0005015	inner phalangeal cell
http://purl.obolibrary.org/obo/CL_0005018	ghrelin secreting cell
http://purl.obolibrary.org/obo/CL_0005019	pancreatic epsilon cell
http://purl.obolibrary.org/obo/CL_0005020	lymphangioblast
http://purl.obolibrary.org/obo/CL_0005021	mesenchymal lymphangioblast
http://purl.obolibrary.org/obo/CL_0005022	vascular lymphangioblast
http://purl.obolibrary.org/obo/CL_0005023	branchiomotor neuron
http://purl.obolibrary.org/obo/CL_0005024	somatomotor neuron
http://purl.obolibrary.org/obo/CL_0005025	visceromotor neuron
http://purl.obolibrary.org/obo/CL_0005026	hepatoblast
http://purl.obolibrary.org/obo/CL_0007000	preameloblast
http://purl.obolibrary.org/obo/CL_0007001	skeletogenic cell
http://purl.obolibrary.org/obo/CL_0007002	precementoblast
http://purl.obolibrary.org/obo/CL_0007003	preodontoblast
http://purl.obolibrary.org/obo/CL_0007004	premigratory neural crest cell
http://purl.obolibrary.org/obo/CL_0007005	notochordal cell
http://purl.obolibrary.org/obo/CL_0007006	chordamesodermal cell
http://purl.obolibrary.org/obo/CL_0007007	notochordal sheath cell
http://purl.obolibrary.org/obo/CL_0007008	notochordal vacuole cell
http://purl.obolibrary.org/obo/CL_0007009	prechondroblast
http://purl.obolibrary.org/obo/CL_0007010	preosteoblast
http://purl.obolibrary.org/obo/CL_0007011	enteric neuron
http://purl.obolibrary.org/obo/CL_0007012	non-terminally differentiated odontoblast
http://purl.obolibrary.org/obo/CL_0007013	terminally differentiated odontoblast
http://purl.obolibrary.org/obo/CL_0007016	adaxial cell
http://purl.obolibrary.org/obo/CL_0007017	Stiftchenzellen
http://purl.obolibrary.org/obo/CL_0007018	epidermal ciliary cell
http://purl.obolibrary.org/obo/CL_0007019	epidermal mucus secreting cell
http://purl.obolibrary.org/obo/CL_0007020	bottle cell
http://purl.obolibrary.org/obo/CL_0007021	alarm substance cell
http://purl.obolibrary.org/obo/CL_0007022	micropylar cell
http://purl.obolibrary.org/obo/CL_0007023	flask cell
http://purl.obolibrary.org/obo/CL_0008000	non-striated muscle cell
http://purl.obolibrary.org/obo/CL_0008001	hematopoietic precursor cell
http://purl.obolibrary.org/obo/CL_0008002	skeletal muscle fiber
http://purl.obolibrary.org/obo/CL_0008003	somatic muscle myotube
http://purl.obolibrary.org/obo/CL_0008004	somatic muscle cell
http://purl.obolibrary.org/obo/CL_0008005	obliquely striated somatic muscle cell
http://purl.obolibrary.org/obo/CL_0008006	muscle founder cell
http://purl.obolibrary.org/obo/CL_0008007	visceral muscle cell
http://purl.obolibrary.org/obo/CL_0008008	striated visceral muscle cell
http://purl.obolibrary.org/obo/CL_0008009	transversely striated visceral muscle cell
http://purl.obolibrary.org/obo/CL_0008010	cranial somatomotor neuron
http://purl.obolibrary.org/obo/CL_0008011	skeletal muscle satellite stem cell
http://purl.obolibrary.org/obo/CL_0008012	quiescent skeletal muscle satellite cell
http://purl.obolibrary.org/obo/CL_0008013	cranial visceromotor neuron
http://purl.obolibrary.org/obo/CL_0008016	activated skeletal muscle satellite cell
http://purl.obolibrary.org/obo/CL_0008017	adult skeletal muscle myoblast
http://purl.obolibrary.org/obo/CL_0008018	somatic muscle myoblast
http://purl.obolibrary.org/obo/CL_0008019	mesenchymal cell
http://purl.obolibrary.org/obo/CL_0008020	skeletal muscle satellite myogenic cell
http://purl.obolibrary.org/obo/CL_0008022	endocardial cushion cell
http://purl.obolibrary.org/obo/CL_0008024	pancreatic endocrine cell
http://purl.obolibrary.org/obo/CL_0008025	noradrenergic neuron
http://purl.obolibrary.org/obo/CL_0008027	rod bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0008028	visual system neuron
http://purl.obolibrary.org/obo/CL_0008031	cortical interneuron
http://purl.obolibrary.org/obo/CL_0008032	rosehip neuron
http://purl.obolibrary.org/obo/CL_0008033	decidual pericyte
http://purl.obolibrary.org/obo/CL_0008034	mural cell
http://purl.obolibrary.org/obo/CL_0008035	microcirculation associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0008036	extravillous trophoblast
http://purl.obolibrary.org/obo/CL_0008037	gamma motor neuron
http://purl.obolibrary.org/obo/CL_0008038	alpha motor neuron
http://purl.obolibrary.org/obo/CL_0008039	lower motor neuron
http://purl.obolibrary.org/obo/CL_0008040	squamous endothelial cell of venule
http://purl.obolibrary.org/obo/CL_0008041	mesothelial cell of intestine
http://purl.obolibrary.org/obo/CL_0008042	tanycyte of subfornical organ
http://purl.obolibrary.org/obo/CL_0008044	tanycyte of area postrema
http://purl.obolibrary.org/obo/CL_0008045	tanycyte of subcommissural organ
http://purl.obolibrary.org/obo/CL_0008046	extrafusal muscle fiber
http://purl.obolibrary.org/obo/CL_0008047	intrafusal muscle fiber
http://purl.obolibrary.org/obo/CL_0008048	upper motor neuron
http://purl.obolibrary.org/obo/CL_0008049	Betz cell
http://purl.obolibrary.org/obo/CL_0008053	circumventricular organ capillary endothelial cell
http://purl.obolibrary.org/obo/CL_0008055	respiratory tract secretory epithelial cell
http://purl.obolibrary.org/obo/CL_0008059	GABA-Gly neuron
http://purl.obolibrary.org/obo/CL_0008060	GABA-Glut neuron
http://purl.obolibrary.org/obo/CL_0008061	GABA-Chol neuron
http://purl.obolibrary.org/obo/CL_0009000	sensory neuron of spinal nerve
http://purl.obolibrary.org/obo/CL_0009002	inflammatory cell
http://purl.obolibrary.org/obo/CL_0009004	retinal cell
http://purl.obolibrary.org/obo/CL_0009005	salivary gland cell
http://purl.obolibrary.org/obo/CL_0009006	enteroendocrine cell of small intestine
http://purl.obolibrary.org/obo/CL_0009007	gastrointestinal tract (lamina propria) macrophage of small intestine
http://purl.obolibrary.org/obo/CL_0009008	gastrointestinal tract (lamina propria) macrophage of large intestine
http://purl.obolibrary.org/obo/CL_0009009	paneth cell of colon
http://purl.obolibrary.org/obo/CL_0009010	transit amplifying cell
http://purl.obolibrary.org/obo/CL_0009011	transit amplifying cell of colon
http://purl.obolibrary.org/obo/CL_0009012	transit amplifying cell of small intestine
http://purl.obolibrary.org/obo/CL_0009013	fetal hepatobiliary progenitor cell
http://purl.obolibrary.org/obo/CL_0009014	Peyer's patch lymphocyte
http://purl.obolibrary.org/obo/CL_0009015	Peyer's patch follicular dendritic cell
http://purl.obolibrary.org/obo/CL_0009016	intestinal crypt stem cell of large intestine
http://purl.obolibrary.org/obo/CL_0009017	intestinal crypt stem cell of small intestine
http://purl.obolibrary.org/obo/CL_0009018	lymphocyte of large intestine lamina propria
http://purl.obolibrary.org/obo/CL_0009019	nephrogenic zone cell
http://purl.obolibrary.org/obo/CL_0009020	tuft cell of appendix
http://purl.obolibrary.org/obo/CL_0009021	stromal cell of lamina propria of large intestine
http://purl.obolibrary.org/obo/CL_0009022	stromal cell of lamina propria of small intestine
http://purl.obolibrary.org/obo/CL_0009023	small intestine Peyer's patch T cell
http://purl.obolibrary.org/obo/CL_0009024	mesothelial cell of small intestine
http://purl.obolibrary.org/obo/CL_0009025	mesothelial cell of colon
http://purl.obolibrary.org/obo/CL_0009026	enterocyte of appendix
http://purl.obolibrary.org/obo/CL_0009027	transit amplifying cell of appendix
http://purl.obolibrary.org/obo/CL_0009028	intestinal crypt stem cell of appendix
http://purl.obolibrary.org/obo/CL_0009029	mesothelial cell of appendix
http://purl.obolibrary.org/obo/CL_0009030	enteroendocrine cell of appendix
http://purl.obolibrary.org/obo/CL_0009031	T cell of appendix
http://purl.obolibrary.org/obo/CL_0009032	B cell of appendix
http://purl.obolibrary.org/obo/CL_0009033	plasma cell of appendix
http://purl.obolibrary.org/obo/CL_0009034	dendritic cell of appendix
http://purl.obolibrary.org/obo/CL_0009035	stromal cell of lamina propria of vermiform appendix
http://purl.obolibrary.org/obo/CL_0009036	appendix macrophage
http://purl.obolibrary.org/obo/CL_0009037	lymph node mantle zone B cell
http://purl.obolibrary.org/obo/CL_0009038	colon macrophage
http://purl.obolibrary.org/obo/CL_0009039	colon goblet cell
http://purl.obolibrary.org/obo/CL_0009040	stromal cell of lamina propria of colon
http://purl.obolibrary.org/obo/CL_0009041	tuft cell of colon
http://purl.obolibrary.org/obo/CL_0009042	enteroendocrine cell of colon
http://purl.obolibrary.org/obo/CL_0009043	intestinal crypt stem cell of colon
http://purl.obolibrary.org/obo/CL_0009044	lymphocyte of small intestine lamina propria
http://purl.obolibrary.org/obo/CL_0009045	B cell of medullary sinus of lymph node
http://purl.obolibrary.org/obo/CL_0009046	T cell of medullary sinus of lymph node
http://purl.obolibrary.org/obo/CL_0009047	macrophage of medullary sinus of lymph node
http://purl.obolibrary.org/obo/CL_0009048	anorectum macrophage
http://purl.obolibrary.org/obo/CL_0009049	smooth muscle cell of high endothelial venule of lymph node
http://purl.obolibrary.org/obo/CL_0009050	B cell of anorectum
http://purl.obolibrary.org/obo/CL_0009051	T cell of anorectum
http://purl.obolibrary.org/obo/CL_0009052	smooth muscle cell of anorectum
http://purl.obolibrary.org/obo/CL_0009053	stromal cell of anorectum lamina propria
http://purl.obolibrary.org/obo/CL_0009054	microfold cell of epithelium proper of anorectum
http://purl.obolibrary.org/obo/CL_0009055	paneth cell of anorectum
http://purl.obolibrary.org/obo/CL_0009056	transit amplifying cell of anorectum
http://purl.obolibrary.org/obo/CL_0009057	anorectum goblet cell
http://purl.obolibrary.org/obo/CL_0009058	enterocyte of anorectum
http://purl.obolibrary.org/obo/CL_0009059	plasma cell of medullary sinus of lymph node
http://purl.obolibrary.org/obo/CL_0009060	marginal zone B cell of lymph node
http://purl.obolibrary.org/obo/CL_0009061	intestinal crypt stem cell of anorectum
http://purl.obolibrary.org/obo/CL_0009062	germinal center T cell
http://purl.obolibrary.org/obo/CL_0009063	enteroendocrine cell of anorectum
http://purl.obolibrary.org/obo/CL_0009064	lymph node paracortex T cell
http://purl.obolibrary.org/obo/CL_0009065	tuft cell of anorectum
http://purl.obolibrary.org/obo/CL_0009066	stratified squamous epithelial cell of anal canal
http://purl.obolibrary.org/obo/CL_0009067	vacuolated fetal-type enterocyte
http://purl.obolibrary.org/obo/CL_0009068	CD8aa(I) thymocyte
http://purl.obolibrary.org/obo/CL_0009069	CD8aa(II) thymocyte
http://purl.obolibrary.org/obo/CL_0009070	corticomedullary thymic epithelial cell
http://purl.obolibrary.org/obo/CL_0009071	medullary thymic epithelial cell type 1
http://purl.obolibrary.org/obo/CL_0009072	medullary thymic epithelial cell type 2
http://purl.obolibrary.org/obo/CL_0009073	medullary thymic epithelial cell type 3
http://purl.obolibrary.org/obo/CL_0009074	medullary thymic epithelial cell type 4
http://purl.obolibrary.org/obo/CL_0009075	myo-medullary thymic epithelial cell
http://purl.obolibrary.org/obo/CL_0009076	neuro-medullary thymic epithelial cell
http://purl.obolibrary.org/obo/CL_0009077	subcapsular thymic epithelial cell
http://purl.obolibrary.org/obo/CL_0009078	thymic fibroblast type 1
http://purl.obolibrary.org/obo/CL_0009079	thymic fibroblast type 2
http://purl.obolibrary.org/obo/CL_0009080	tuft cell of small intestine
http://purl.obolibrary.org/obo/CL_0009081	specified double negative thymocyte (Homo sapiens)
http://purl.obolibrary.org/obo/CL_0009082	committed double negative thymocyte (Homo sapiens)
http://purl.obolibrary.org/obo/CL_0009083	rearranging double negative thymocyte (Homo sapiens)
http://purl.obolibrary.org/obo/CL_0009084	glandular epithelial cell of endometrium
http://purl.obolibrary.org/obo/CL_0009085	colony forming unit – Hill cell
http://purl.obolibrary.org/obo/CL_0009086	endothelial cell of respiratory system lymphatic vessel
http://purl.obolibrary.org/obo/CL_0009087	fused extravillous trophoblast
http://purl.obolibrary.org/obo/CL_0009088	circulating angiogenic cell
http://purl.obolibrary.org/obo/CL_0009089	lung pericyte
http://purl.obolibrary.org/obo/CL_0009090	endothelial colony forming cell
http://purl.obolibrary.org/obo/CL_0009091	Leydig stem cell
http://purl.obolibrary.org/obo/CL_0009092	endothelial cell of placenta
http://purl.obolibrary.org/obo/CL_0009093	smooth muscle cell of placenta
http://purl.obolibrary.org/obo/CL_0009094	endothelial cell of hepatic portal vein
http://purl.obolibrary.org/obo/CL_0009095	endothelial cell of uterus
http://purl.obolibrary.org/obo/CL_0009096	esophagus non-keratinized squamous epithelial cell
http://purl.obolibrary.org/obo/CL_0009097	embryonic skeletal muscle fiber
http://purl.obolibrary.org/obo/CL_0009098	fetal and neonatal skeletal muscle fiber
http://purl.obolibrary.org/obo/CL_0009099	fibro/adipogenic progenitor cell
http://purl.obolibrary.org/obo/CL_0009100	hepatic portal fibroblast
http://purl.obolibrary.org/obo/CL_0009101	fibroblastic reticular cell
http://purl.obolibrary.org/obo/CL_0009102	lymph node fibroblastic reticular cell
http://purl.obolibrary.org/obo/CL_0009103	lymph node marginal reticular cell
http://purl.obolibrary.org/obo/CL_0009104	B cell zone reticular cell
http://purl.obolibrary.org/obo/CL_0009105	T cell zone reticular cell
http://purl.obolibrary.org/obo/CL_0009106	medullary reticular cell
http://purl.obolibrary.org/obo/CL_0009107	lymphatic endothelial cell of subcapsular sinus ceiling
http://purl.obolibrary.org/obo/CL_0009108	lymphatic endothelial cell of subcapsular sinus floor
http://purl.obolibrary.org/obo/CL_0009109	lymphatic endothelial cell of trabecula
http://purl.obolibrary.org/obo/CL_0009110	lymphatic endothelial cell of medulla ceiling
http://purl.obolibrary.org/obo/CL_0009111	centrocyte
http://purl.obolibrary.org/obo/CL_0009112	centroblast
http://purl.obolibrary.org/obo/CL_0009113	T follicular regulatory cell
http://purl.obolibrary.org/obo/CL_0009114	monocytoid B cell
http://purl.obolibrary.org/obo/CL_0009115	lymph node lymphatic vessel endothelial cell
http://purl.obolibrary.org/obo/CL_0009116	progenitor cell of mammary luminal epithelium
http://purl.obolibrary.org/obo/CL_0010000	keratinized cell of hair follicle
http://purl.obolibrary.org/obo/CL_0010001	stromal cell of bone marrow
http://purl.obolibrary.org/obo/CL_0010002	epithelial cell of umbilical artery
http://purl.obolibrary.org/obo/CL_0010004	mononuclear cell of bone marrow
http://purl.obolibrary.org/obo/CL_0010005	atrioventricular bundle cell
http://purl.obolibrary.org/obo/CL_0010006	cardiac blood vessel endothelial cell
http://purl.obolibrary.org/obo/CL_0010007	His-Purkinje system cell
http://purl.obolibrary.org/obo/CL_0010008	cardiac endothelial cell
http://purl.obolibrary.org/obo/CL_0010009	camera-type eye photoreceptor cell
http://purl.obolibrary.org/obo/CL_0010010	cerebellar stellate cell
http://purl.obolibrary.org/obo/CL_0010011	cerebral cortex GABAergic interneuron
http://purl.obolibrary.org/obo/CL_0010012	cerebral cortex neuron
http://purl.obolibrary.org/obo/CL_0010013	type I pinealocyte
http://purl.obolibrary.org/obo/CL_0010014	type II pinealocyte
http://purl.obolibrary.org/obo/CL_0010015	coronet cell
http://purl.obolibrary.org/obo/CL_0010016	collar cell
http://purl.obolibrary.org/obo/CL_0010017	zygote
http://purl.obolibrary.org/obo/CL_0010020	cardiac glial cell
http://purl.obolibrary.org/obo/CL_0010021	cardiac myoblast
http://purl.obolibrary.org/obo/CL_0010022	cardiac neuron
http://purl.obolibrary.org/obo/CL_0011000	dorsal horn interneuron
http://purl.obolibrary.org/obo/CL_0011001	spinal cord motor neuron
http://purl.obolibrary.org/obo/CL_0011002	lateral motor column neuron
http://purl.obolibrary.org/obo/CL_0011003	magnocellular neurosecretory cell
http://purl.obolibrary.org/obo/CL_0011004	lens fiber cell
http://purl.obolibrary.org/obo/CL_0011005	GABAergic interneuron
http://purl.obolibrary.org/obo/CL_0011006	Lugaro cell
http://purl.obolibrary.org/obo/CL_0011007	paraxial cell
http://purl.obolibrary.org/obo/CL_0011010	lateral mesodermal cell
http://purl.obolibrary.org/obo/CL_0011011	intermediate mesodermal cell
http://purl.obolibrary.org/obo/CL_0011012	neural crest cell
http://purl.obolibrary.org/obo/CL_0011013	motile sperm cell
http://purl.obolibrary.org/obo/CL_0011014	non-motile sperm cell
http://purl.obolibrary.org/obo/CL_0011015	amoeboid sperm cell
http://purl.obolibrary.org/obo/CL_0011016	flagellated sperm cell
http://purl.obolibrary.org/obo/CL_0011017	vagal neural crest cell
http://purl.obolibrary.org/obo/CL_0011018	lymphoid tissue–inducer cell
http://purl.obolibrary.org/obo/CL_0011019	mesothelial cell of epicardium
http://purl.obolibrary.org/obo/CL_0011020	neural progenitor cell
http://purl.obolibrary.org/obo/CL_0011021	fibroblast of upper back skin
http://purl.obolibrary.org/obo/CL_0011022	fibroblast of skin of back
http://purl.obolibrary.org/obo/CL_0011023	CD25+ mast cell
http://purl.obolibrary.org/obo/CL_0011024	double negative T regulatory cell
http://purl.obolibrary.org/obo/CL_0011025	exhausted T cell
http://purl.obolibrary.org/obo/CL_0011026	progenitor cell
http://purl.obolibrary.org/obo/CL_0011027	skeletal muscle fibroblast
http://purl.obolibrary.org/obo/CL_0011028	olfactory ensheathing cell
http://purl.obolibrary.org/obo/CL_0011030	dermal microvascular endothelial cell
http://purl.obolibrary.org/obo/CL_0011031	monocyte-derived dendritic cell
http://purl.obolibrary.org/obo/CL_0011032	lysosome-rich enterocyte
http://purl.obolibrary.org/obo/CL_0011100	galanergic neuron
http://purl.obolibrary.org/obo/CL_0011101	chorionic trophoblast cell
http://purl.obolibrary.org/obo/CL_0011102	parasympathetic neuron
http://purl.obolibrary.org/obo/CL_0011103	sympathetic neuron
http://purl.obolibrary.org/obo/CL_0011104	interplexiform cell
http://purl.obolibrary.org/obo/CL_0011105	dopamanergic interplexiform cell
http://purl.obolibrary.org/obo/CL_0011106	GABAnergic interplexiform cell
