p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.10239614810343e-160,3.01885839059572,0.298,0.099,1.33309962484004e-156,Fibroblasts,TFDP2
1.16382073916393e-150,3.01789200495764,0.297,0.028,5.00093771618741e-147,Fibroblasts,NTN1
2.30177541520909e-162,3.01738158324219,0.379,0.165,9.89072895915345e-159,Vascular endothelial cells,WWTR1
9.10201970340045e-95,3.01721056677219,0.388,0.112,3.91113786655117e-91,Keratinocytes,NRARP
0,3.01716546860869,0.507,0.145,0,Vascular endothelial cells,TSHZ2
0.000297679511125169,3.01578811973379,0.266,0.172,1,T-cells,RNF138
0,3.01103894326525,0.939,0.168,0,Keratinocytes,MT1X
1.02094153140088e-54,3.00888585523312,0.72,0.166,4.3869857604296e-51,Melanocytes ,SLC30A4
2.10573612532716e-28,3.00598769761141,0.552,0.178,9.04834813053082e-25,Melanocytes ,CDC25B
4.16866355551734e-150,2.99990810702683,0.286,0.089,1.7912747298058e-146,Vascular endothelial cells,RHOJ
2.05567295247775e-24,2.99941008576964,0.315,0.161,8.8332266767969e-21,T-cells,ST3GAL1
4.01357025124426e-201,2.99834775318463,0.625,0.141,1.72463113695966e-197,Myofibroblasts,MGLL
0.000956883898664886,2.99530721770655,0.266,0.23,1,Keratinocytes,NIFK
1.55161708310065e-05,2.98788302664894,0.255,0.112,0.0666729860608349,Macrophages,BCL11A
0,2.98660589126515,0.444,0.065,0,Fibroblasts,PRRX2
3.39177013715978e-44,2.97897413953192,0.296,0.194,1.45744362793756e-40,T-cells,UNC45A
0,2.97579446032197,0.493,0.109,0,Fibroblasts,NUCB2
6.29816225239429e-18,2.97297912708213,0.356,0.175,2.70632031985383e-14,Myofibroblasts,CAMK2G
1.2661606019342e-56,2.97233194645871,0.373,0.136,5.44069210651125e-53,T-cells,STIM2
1.12385109214211e-168,2.97171568253092,0.485,0.148,4.82918814293464e-165,Keratinocytes,RAP2B
6.07865460366868e-05,2.96941497174913,0.258,0.147,0.261199788319643,Fibroblasts,SPIN1
1.23457029419978e-36,2.96419037242328,0.434,0.243,5.30494855417647e-33,Lymphatic endothelial cells,ABI3BP
3.5195385268326e-153,2.96293610228283,0.545,0.136,1.51234570497997e-149,Myofibroblasts,LINC01436
9.30329632810616e-59,2.94884382386714,0.378,0.149,3.99762643218721e-55,Lymphatic endothelial cells,CFAP69
4.19290475434248e-192,2.94871886895923,0.353,0.159,1.80169117294096e-188,Vascular endothelial cells,TAP1
1.89918245258008e-38,2.94683993620692,0.43,0.18,8.16078699873662e-35,Keratinocytes,ERRFI1
1.7828986728872e-99,2.94347431038065,0.453,0.106,7.6611155973963e-96,Macrophages,PTPRE
3.89604146252042e-56,2.94300660554836,0.432,0.235,1.67412901644502e-52,T-cells,NOSIP
1.74310917643752e-131,2.94281011803389,0.263,0.091,7.49014013115203e-128,Vascular endothelial cells,TEAD4
4.81144798303381e-302,2.93559789825349,0.524,0.121,2.06747919830963e-298,T-cells,CISH
1.50552823701707e-254,2.9335870626544,0.591,0.062,6.46925483446233e-251,T-cells,DOK2
0,2.9324161469701,0.579,0.075,0,Macrophages,ITGB2
1.11029665444019e-36,2.93198200656465,0.265,0.126,4.7709447241295e-33,Fibroblasts,NABP2
7.74055556608789e-10,2.92818829563751,0.295,0.155,3.32611672674797e-06,Macrophages,ITSN2
0,2.92459151839185,0.431,0.078,0,Fibroblasts,ITIH5
2.97659085079814e-26,2.92378600097374,0.402,0.209,1.27904108858796e-22,Myofibroblasts,OLFML2B
2.29278246382195e-64,2.92353573425101,0.388,0.136,9.85208624704294e-61,Macrophages,CHN2
2.6287461074996e-15,2.92220603107018,0.434,0.246,1.12957220239258e-11,Lymphatic endothelial cells,CRIP2
2.28409486441406e-34,2.91946818353854,0.327,0.166,9.8147556323872e-31,Macrophages,QPRT
5.43795822116089e-99,2.91928172007009,0.437,0.114,2.33669064763283e-95,Macrophages,PDE4B
9.63949362811712e-08,2.91779286311656,0.27,0.21,0.000414209041200193,Macrophages,LPIN1
0,2.9167528003534,0.527,0.042,0,Fibroblasts,EFEMP2
0,2.91274549774592,0.629,0.063,0,Fibroblasts,PAM
3.7230383212143e-184,2.91097090371629,0.313,0.048,1.59978956662578e-180,Fibroblasts,FAM20A
5.65000142601015e-258,2.90738087059094,0.321,0.12,2.42780561275656e-254,Vascular endothelial cells,NTN4
1.1840355063153e-07,2.90711579405548,0.276,0.205,0.000508780057063685,Macrophages,USP15
2.51339971700883e-06,2.90076709832178,0.304,0.222,0.010800078583987,Macrophages,FAM53C
3.41615293549807e-38,2.90059211640928,0.356,0.076,1.46792091638352e-34,Keratinocytes,LAMB3
1.92229150199339e-77,2.89994137350533,0.766,0.186,8.26008658406559e-74,Melanocytes ,GPAT4
1.25383701500679e-157,2.89574208208508,0.258,0.09,5.38773765348417e-154,Vascular endothelial cells,ITGA3
1.50810482106711e-229,2.88860250641248,0.345,0.126,6.48032641612536e-226,Vascular endothelial cells,CD40
0,2.8881290086989,0.404,0.067,0,Fibroblasts,SNHG18
1.25563263085985e-15,2.88724915575079,0.327,0.172,5.39545341480476e-12,Macrophages,ADCY7
0,2.8837678902931,0.437,0.065,0,Fibroblasts,FAM114A1
1.53570987979502e-74,2.88016470031112,0.488,0.132,6.5989453534792e-71,Myofibroblasts,CCDC3
1.74056451507142e-75,2.87760791870962,0.324,0.17,7.47920572126188e-72,Macrophages,RBM28
5.9456327307794e-141,2.87528760282841,0.387,0.055,2.55483838441591e-137,Macrophages,PLEK2
4.75902405410337e-40,2.875023562606,0.33,0.182,2.04495263604822e-36,Keratinocytes,CCNB1IP1
3.2898600492229e-104,2.87487356248957,0.299,0.189,1.41365286315108e-100,Vascular endothelial cells,WNK1
3.40158898054405e-70,2.8730526975951,0.366,0.163,1.46166278493978e-66,T-cells,SERINC5
2.71736362411852e-267,2.87292596083784,0.658,0.109,1.16765114928373e-263,Myofibroblasts,MYLK
2.85033600493687e-15,2.87037685675514,0.289,0.201,1.22478938132137e-11,Macrophages,SMCO4
4.95779731277487e-23,2.87033131092907,0.412,0.067,2.13036550529936e-19,T-cells,SPN
6.20998814973435e-109,2.86338058932924,0.318,0.026,2.66843190794085e-105,Fibroblasts,GREM2
2.48360033046455e-88,2.86270798348531,0.338,0.204,1.06720306200062e-84,T-cells,NELFB
0.0011879410336941,2.86132097337017,0.27,0.172,1,T-cells,B4GALT3
3.10719442447728e-05,2.86094205731622,0.322,0.236,0.133516144419789,Melanocytes ,HGSNAT
0,2.8608611674298,0.332,0.014,0,Fibroblasts,NTM
0.000348622182189769,2.85969992141933,0.304,0.14,1,Melanocytes ,COL27A1
2.6091083430738e-32,2.85738445875658,0.297,0.197,1.12113385501881e-28,Fibroblasts,ARF3
0.00475212171135802,2.85686956973692,0.253,0.186,1,Lymphatic endothelial cells,STX7
0.000534906739612777,2.85270746040705,0.367,0.233,1,Melanocytes ,A1BG
1.02357064403139e-52,2.85192597280881,0.629,0.246,4.39828305740287e-49,Melanocytes ,SPAG7
5.7148382611845e-107,2.84985104172912,0.29,0.156,2.45566600083098e-103,Vascular endothelial cells,CTNND1
3.94830482120962e-13,2.84926295953772,0.352,0.163,1.69658658167377e-09,T-cells,CDKN2D
2.43535198791695e-83,2.84865621420454,0.44,0.182,1.04647074920791e-79,Macrophages,SEPT6
4.25188674515622e-37,2.84802977655619,0.42,0.166,1.82703573439363e-33,Myofibroblasts,SMIM3
8.7174768431101e-29,2.84795394686192,0.278,0.144,3.74589979948441e-25,Lymphatic endothelial cells,TMEM106A
1.39091766416471e-33,2.84564998564273,0.293,0.149,5.97677320291577e-30,Macrophages,MIS18BP1
3.48964464541953e-37,2.84511310220899,0.299,0.124,1.49950030413677e-33,Fibroblasts,SH3PXD2A
4.39920145858164e-246,2.84372870969427,0.359,0.053,1.89033686675253e-242,Fibroblasts,P4HA2
9.23780019837104e-239,2.8393348861715,0.517,0.118,3.96948274524004e-235,Keratinocytes,FAM213A
7.78888424820288e-138,2.83772987133456,0.509,0.172,3.34688356145278e-134,T-cells,FAM49B
1.15271250489542e-18,2.83737465328325,0.273,0.139,4.95320563353564e-15,Lymphatic endothelial cells,TMOD2
1.16493961283157e-92,2.83601127511544,0.836,0.224,5.00574551633728e-89,Melanocytes ,MMS22L
3.12294681151289e-30,2.83481656263332,0.33,0.174,1.34193024490709e-26,Myofibroblasts,ELL2
1.14626305097935e-11,2.83376086709342,0.253,0.147,4.92549233005827e-08,Lymphatic endothelial cells,NT5E
0,2.83369366789018,0.446,0.084,0,Fibroblasts,MMP14
3.89258983527468e-68,2.83329832772201,0.424,0.163,1.67264585221753e-64,Lymphatic endothelial cells,SETD2
1.31772023560377e-41,2.82980328548726,0.619,0.179,5.66224385238939e-38,Melanocytes ,PXN
6.41126576839636e-122,2.82888652263235,0.92,0.182,2.75492090067992e-118,Melanocytes ,AMDHD2
2.4574943379223e-23,2.82755202252134,0.255,0.172,1.05598531700521e-19,Lymphatic endothelial cells,ZNF672
4.11143274430786e-13,2.82155391452847,0.368,0.133,1.76668265022909e-09,Myofibroblasts,PTK2
1.0059876703716e-09,2.8211000348064,0.257,0.179,4.32272901958677e-06,Macrophages,TMEM120B
6.88581259940595e-09,2.81953172249835,0.322,0.149,2.95883367396473e-05,Myofibroblasts,SLC25A25
5.81697449133097e-08,2.81754597225793,0.295,0.142,0.000249955393892492,Fibroblasts,PLPP5
0.00624400436228631,2.81479282339363,0.275,0.137,1,Fibroblasts,TRIM2
2.63912135791818e-49,2.81373882652882,0.418,0.181,1.13403044749744e-45,Lymphatic endothelial cells,TSTA3
2.93320247682292e-31,2.81364404808705,0.395,0.219,1.26039710429081e-27,Macrophages,RHOG
8.72962402429555e-39,2.813161217462,0.342,0.231,3.7511194432398e-35,T-cells,CNOT2
1.98758627721212e-104,2.81236677383021,0.916,0.193,8.54065823318046e-101,Melanocytes ,FBLN7
2.11814898954171e-102,2.81013025886797,0.888,0.194,9.10168620806071e-99,Melanocytes ,DKK3
1.39207687853256e-11,2.80916837936678,0.372,0.185,5.98175434705441e-08,T-cells,TSPYL2
3.83092596895008e-100,2.80905430650763,0.449,0.158,1.64614888885785e-96,Keratinocytes,WDR43
5.13765617958967e-10,2.80594692443318,0.307,0.165,2.20765086036968e-06,Macrophages,C2CD2L
5.15216596732166e-79,2.8043457166365,0.268,0.134,2.21388571615812e-75,Vascular endothelial cells,PITPNC1
6.38945480903949e-15,2.80184132816121,0.294,0.152,2.74554873144427e-11,T-cells,ESYT1
2.54870923269877e-20,2.80031975861045,0.276,0.037,1.09518035729066e-16,Fibroblasts,PDZRN3
6.40255730975225e-53,2.80011419595212,0.381,0.129,2.75117887600054e-49,Keratinocytes,CBWD5
1.84614776299226e-08,2.79978169268704,0.374,0.203,7.93289693757775e-05,T-cells,MARCH9
2.9634672857549e-133,2.79777209953806,0.495,0.087,1.27340189268888e-129,T-cells,RCSD1
8.03980430838507e-98,2.79597049938057,0.314,0.059,3.45470391131306e-94,Fibroblasts,HMCN2
7.24199055340449e-05,2.79567414289912,0.343,0.19,0.311188334079791,T-cells,SEPT6
1.77940773221509e-59,2.79088897852215,0.633,0.241,7.64611502532823e-56,Melanocytes ,PTTG1IP
7.8468757332004e-83,2.78763357307943,0.293,0.114,3.37180250255621e-79,Vascular endothelial cells,EFNA1
4.67315923387442e-180,2.78710511083808,0.27,0.117,2.00805652279584e-176,Vascular endothelial cells,TBKBP1
3.13347680710499e-68,2.78637053914347,0.399,0.17,1.34645498401302e-64,Macrophages,PID1
2.85924743407079e-25,2.78244096241349,0.392,0.146,1.22861862242022e-21,T-cells,HS3ST3B1
2.73647396990329e-18,2.7791042126952,0.577,0.194,1.17586286486744e-14,Melanocytes ,IRF3
1.71533090018487e-90,2.7789609882967,0.404,0.166,7.3707768780944e-87,Keratinocytes,DLG1
8.03143774197906e-52,2.77729976898125,0.352,0.129,3.4511087977284e-48,Myofibroblasts,HELB
3.68487746418331e-39,2.77677858419941,0.322,0.17,1.58339184635957e-35,Lymphatic endothelial cells,PRRC2B
1.49687942974404e-223,2.77569050307297,0.483,0.075,6.43209090961015e-220,Keratinocytes,PLPP2
1.52444367366261e-41,2.77480999446074,0.338,0.153,6.55053446572822e-38,Lymphatic endothelial cells,TPCN1
5.30221330466525e-64,2.77406894686754,0.374,0.164,2.27836105701466e-60,T-cells,RRP1B
5.16656271664223e-66,2.7730671240596,0.78,0.158,2.22007199934116e-62,Melanocytes ,MCOLN3
1.70199618720515e-25,2.7720423140349,0.338,0.212,7.31347761642051e-22,Lymphatic endothelial cells,SCMH1
4.37030195063194e-123,2.77102770423149,0.481,0.121,1.87791874818655e-119,Macrophages,CD4
6.70695706982537e-15,2.76848663252488,0.359,0.108,2.88197945290396e-11,T-cells,PTK2B
1.00260915932549e-232,2.76708272605809,0.327,0.048,4.30821155762164e-229,Fibroblasts,PAMR1
4.88736249030094e-44,2.76566860213582,0.484,0.246,2.10009966208231e-40,Myofibroblasts,TACC1
1.34744300353462e-63,2.76199772653764,0.276,0.047,5.78996258618827e-60,Fibroblasts,HAS2
2.06691372567464e-77,2.76142935232984,0.311,0.116,8.88152827922391e-74,Fibroblasts,MAGEF1
1.89777668708115e-52,2.76123130316135,0.333,0.187,8.15474642438771e-49,T-cells,MAPK14
1.45273549492961e-05,2.75862403328155,0.273,0.228,0.0624240442171252,T-cells,CCZ1
3.07558675045888e-06,2.75494853120378,0.253,0.202,0.0132157962667218,Macrophages,GNAQ
1.17181008561643e-141,2.75431385170032,0.266,0.151,5.03526793789378e-138,Vascular endothelial cells,ISG20
1.15982614549842e-75,2.75399980607291,0.257,0.124,4.9837729472067e-72,Vascular endothelial cells,APOL3
9.82307348451294e-125,2.75368039910738,0.934,0.167,4.22097467629521e-121,Melanocytes ,BHLHE41
6.95702905420525e-224,2.75110941265746,0.254,0.09,2.98943538459199e-220,Vascular endothelial cells,JAK3
3.32081691567245e-115,2.75028403947995,0.486,0.209,1.42695502866445e-111,T-cells,BIN1
5.87727535876003e-127,2.7472214398975,0.299,0.138,2.52546522165919e-123,Vascular endothelial cells,FAM198B
3.24481951161724e-100,2.74262791647028,0.502,0.073,1.39429894414193e-96,T-cells,MYO1G
2.54835107903821e-79,2.74194794487733,0.405,0.224,1.09502645866272e-75,Macrophages,HEXDC
2.29057719359444e-14,2.73635514420397,0.39,0.157,9.84261020087532e-11,Myofibroblasts,CDC42EP4
4.24331728882712e-172,2.73599908182169,0.541,0.159,1.82335343900901e-168,T-cells,RARRES3
4.02893913804696e-124,2.73573869702987,0.441,0.12,1.73123514761878e-120,Keratinocytes,RIC3
1.33421432927048e-261,2.73549650563381,0.286,0.08,5.73311897287525e-258,Vascular endothelial cells,FGD6
3.24845441205573e-85,2.73511681675666,0.501,0.17,1.39586086086035e-81,Myofibroblasts,MTHFD2
0,2.73321428711998,0.435,0.166,0,Fibroblasts,RND3
0.00671858786408622,2.73309600822855,0.289,0.162,1,T-cells,RBM23
2.48906624331731e-10,2.73071924774828,0.278,0.102,1.06955176475345e-06,T-cells,MGAT4A
0,2.73036377800435,0.717,0.194,0,Fibroblasts,CD63
7.23522272469857e-07,2.72937976804307,0.269,0.202,0.00310897520480298,Melanocytes ,FLYWCH2
1.7936623377741e-139,2.72671473381278,0.283,0.03,7.70736706541529e-136,Vascular endothelial cells,CDH5
6.49174750251224e-119,2.72666243367622,0.42,0.151,2.78950390182951e-115,Macrophages,PTGER2
3.81621846047345e-298,2.72530666954879,0.33,0.053,1.63982907246544e-294,Fibroblasts,BHLHE41
1.37987275868871e-108,2.72262167545317,0.315,0.196,5.92931324408539e-105,Keratinocytes,C5orf38
5.32662247253674e-225,2.71937341194219,0.61,0.185,2.28884967644904e-221,T-cells,LPAR6
2.22471988948416e-36,2.7164169821843,0.262,0.155,9.55962136511343e-33,Vascular endothelial cells,LDB2
1.88954455929337e-56,2.71519951506981,0.382,0.186,8.11937297128359e-53,Keratinocytes,GGCT
2.13132232229522e-16,2.71479257091138,0.405,0.184,9.15829201890254e-13,Lymphatic endothelial cells,ARHGAP29
3.07547561914939e-16,2.7115909192834,0.267,0.177,1.32153187354849e-12,Lymphatic endothelial cells,IRF2
2.16105463959177e-112,2.70710290807847,0.452,0.109,9.28605178632583e-109,Macrophages,SNX10
2.94386133140078e-51,2.70666157633668,0.381,0.234,1.26497721410291e-47,T-cells,UBE2S
2.67680041970227e-50,2.70607880688292,0.446,0.25,1.15022114034606e-46,Keratinocytes,RAB10
8.20896613026008e-43,2.70337746447876,0.251,0.156,3.52739274617276e-39,Lymphatic endothelial cells,ACHE
0.00359519733457253,2.70134015076812,0.27,0.183,1,Macrophages,MALT1
8.19749978131345e-62,2.69966434664695,0.332,0.124,3.52246565603039e-58,Lymphatic endothelial cells,PCDHGA10
2.9511260171372e-10,2.69853406274603,0.405,0.143,1.26809884956385e-06,T-cells,ISG20
7.23626314377693e-89,2.6893283562822,0.801,0.186,3.10942227288095e-85,Melanocytes ,MTO1
9.24812143760096e-188,2.68709489703796,0.369,0.181,3.97391778173713e-184,Vascular endothelial cells,AKR1C3
9.00294744481373e-13,2.68322935659268,0.573,0.202,3.86856651703646e-09,Melanocytes ,ALDH3B1
1.91522891808927e-42,2.6800996954816,0.383,0.07,8.22973866102959e-39,Myofibroblasts,NFASC
2.45134701937518e-16,2.67885562560463,0.388,0.246,1.05334381422551e-12,Melanocytes ,IAH1
8.70271031267784e-149,2.67483858656395,0.315,0.075,3.73955462135767e-145,Vascular endothelial cells,TMEM255B
0.000431414654079344,2.66825362023946,0.26,0.151,1,Keratinocytes,TFRC
1.59318391564197e-139,2.66754376312283,0.283,0.134,6.84591128551353e-136,Vascular endothelial cells,RALGDS
1.96130189968341e-106,2.66442131848532,0.25,0.051,8.4277142629396e-103,Vascular endothelial cells,RASIP1
1.39451713876121e-109,2.66327740064019,0.504,0.051,5.99224014525693e-106,T-cells,NCKAP1L
4.00205619493047e-143,2.6582414279498,0.338,0.157,1.71968354696162e-139,Vascular endothelial cells,YPEL2
9.38732565158341e-41,2.65445752704014,0.279,0.134,4.03373383248539e-37,Macrophages,NSUN6
0.00554119257093972,2.65288138753585,0.252,0.201,1,Macrophages,KMT2C
0,2.65132761734626,0.557,0.135,0,Fibroblasts,SERPINH1
6.94602771993309e-187,2.64962604268175,0.351,0.091,2.98470811125525e-183,Fibroblasts,UGDH
2.8233895891552e-144,2.64916293399678,0.339,0.023,1.21321050645999e-140,Fibroblasts,PDGFD
2.77752410431585e-34,2.64533674254838,0.277,0.158,1.19350210762452e-30,Keratinocytes,KIF3A
6.65858933477574e-64,2.64428341682615,0.43,0.236,2.86119583715314e-60,Macrophages,KDM6B
9.62368137992579e-12,2.64301710091391,0.31,0.126,4.13529588895411e-08,Myofibroblasts,ZNF442
4.1203897313554e-303,2.64198902882986,0.578,0.155,1.77053146756341e-299,T-cells,PRMT7
5.98472463564954e-22,2.63903873197638,0.271,0.139,2.57163617593861e-18,Macrophages,S100A8
0,2.63766815606308,0.406,0.063,0,Fibroblasts,FKBP7
3.27435040267587e-30,2.63765251540738,0.388,0.228,1.40698836802982e-26,Lymphatic endothelial cells,LAMA4
2.97859709508576e-260,2.63570140777098,0.33,0.12,1.27990317175835e-256,Vascular endothelial cells,ASS1
7.32068692287198e-89,2.63505551225771,0.801,0.189,3.14569917075809e-85,Melanocytes ,SFI1
3.18736432050475e-118,2.63098830514354,0.287,0.118,1.36961044852089e-114,Vascular endothelial cells,KIAA0355
5.93696099164095e-48,2.6280506972824,0.476,0.196,2.55111213810812e-44,Lymphatic endothelial cells,PGM2L1
1.62978217636025e-17,2.62747742076572,0.38,0.161,7.00317401182e-14,Myofibroblasts,HSPA2
7.97643098862296e-199,2.62740289619743,0.327,0.064,3.42747239581129e-195,Fibroblasts,TUSC3
5.41742244097937e-11,2.62678047845136,0.257,0.211,2.32786642288884e-07,Lymphatic endothelial cells,PM20D2
4.0605344411297e-103,2.62503557098534,0.414,0.126,1.74481164935343e-99,Macrophages,ARHGAP26
2.21222774650565e-101,2.6246882916633,0.28,0.136,9.5059426267348e-98,Macrophages,EGLN3
4.07913541410126e-15,2.62382772400584,0.333,0.234,1.75280448743931e-11,Macrophages,SPAG9
8.33372121939571e-246,2.61730688150625,0.484,0.108,3.58100000797433e-242,T-cells,TRPV2
2.54554194908398e-80,2.60872054837521,0.333,0.134,1.09381937552138e-76,Keratinocytes,ASS1
3.6200774364637e-05,2.60732491057496,0.332,0.226,0.155554727444845,Lymphatic endothelial cells,ACTN1
1.11296388621376e-111,2.60649168039356,0.302,0.087,4.78240581906054e-108,Vascular endothelial cells,G0S2
1.27017403151972e-51,2.60599602167435,0.393,0.135,5.45793781344025e-48,Lymphatic endothelial cells,BMP2
6.94330818272378e-10,2.6046923356551,0.369,0.233,2.98353952611641e-06,Myofibroblasts,VASN
9.18982070498354e-16,2.6012524088618,0.311,0.157,3.94886595693143e-12,T-cells,RAD9A
9.24881112193599e-121,2.60112546795897,0.885,0.167,3.97421413909589e-117,Melanocytes ,GMEB1
1.48043016791109e-90,2.59937596843598,0.427,0.062,6.36140843151394e-87,Macrophages,NCKAP1L
2.68957918655954e-24,2.59825124982282,0.296,0.232,1.15571217646463e-20,Vascular endothelial cells,NASP
1.97339833623302e-182,2.59600158770666,0.261,0.046,8.47969265079329e-179,Vascular endothelial cells,SCARB1
1.95891428629591e-13,2.59294784760601,0.271,0.029,8.41745468821351e-10,Fibroblasts,EMID1
1.13324492731065e-26,2.59116347012086,0.259,0.158,4.86955345265387e-23,T-cells,DNMT3A
0,2.59024859757999,0.373,0.022,0,Fibroblasts,XPNPEP2
1.28427018956e-06,2.58964923083502,0.469,0.177,0.00551850900453933,Melanocytes ,TARSL2
3.47927200664215e-06,2.58608662635454,0.252,0.189,0.0149504318125413,Myofibroblasts,EGFL8
0.00196808205439866,2.58359721516266,0.341,0.229,1,Keratinocytes,GNL3
3.07931438761573e-80,2.58222445641527,0.369,0.139,1.32318139235848e-76,Macrophages,TNK2
8.01763775727585e-21,2.57887713786891,0.28,0.14,3.44517894430143e-17,Lymphatic endothelial cells,THOC1
3.65952351985449e-20,2.57850350312311,0.339,0.176,1.57249725648147e-16,Melanocytes ,NIN
1.15722055224406e-26,2.57839180621876,0.319,0.136,4.97257671299273e-23,Lymphatic endothelial cells,SSH1
8.13326834844637e-124,2.57550392171631,0.314,0.153,3.4948654093274e-120,Vascular endothelial cells,TJP1
1.53556262971796e-20,2.5738705719086,0.297,0.216,6.59831261989805e-17,Melanocytes ,CHCHD3
5.13152904739139e-102,2.57306372329231,0.334,0.19,2.20501803166408e-98,Vascular endothelial cells,EBPL
0,2.56970230955575,0.706,0.19,0,Fibroblasts,CD99
3.97826645990143e-34,2.56135904102007,0.334,0.222,1.70946109781965e-30,T-cells,RHOT1
1.86384896400774e-200,2.5570334746626,0.585,0.096,8.00895899834127e-197,Myofibroblasts,NOTCH3
5.21399902016714e-194,2.55495387974865,0.273,0.039,2.24045537896582e-190,Vascular endothelial cells,ROBO4
2.84075583103399e-12,2.55461888317593,0.269,0.23,1.22067278059531e-08,Lymphatic endothelial cells,COPA
2.02912916414406e-86,2.55004333710305,0.895,0.243,8.71916801832703e-83,Melanocytes ,PITHD1
2.1202568474617e-101,2.54875454634235,0.274,0.113,9.11074367354291e-98,Vascular endothelial cells,SVIP
3.23210439710477e-119,2.54677123956581,0.32,0.171,1.38883525943592e-115,T-cells,KIN
2.75740127341409e-84,2.54506649619181,0.843,0.168,1.18485532718603e-80,Melanocytes ,CTNND1
3.53867600696272e-39,2.54069053561016,0.315,0.169,1.52056908019188e-35,T-cells,CDC25B
1.70585038977997e-59,2.54043117406677,0.393,0.173,7.33003912488455e-56,T-cells,SMARCC2
9.92633967290898e-68,2.53878223972553,0.325,0.2,4.26534815744899e-64,Fibroblasts,SH3GLB1
5.16506145286501e-15,2.53777788776619,0.275,0.162,2.2194269062961e-11,Fibroblasts,B4GALT1
2.13882939280116e-107,2.53757123904279,0.479,0.218,9.19054990086658e-104,T-cells,CHD3
4.92146342185546e-46,2.53747116044742,0.463,0.153,2.11475283237129e-42,T-cells,ORAI1
0,2.53318092471581,0.44,0.143,0,Fibroblasts,ITM2C
0.000530726001275192,2.53197027733333,0.267,0.221,1,Keratinocytes,PDPK1
2.34570409825166e-120,2.53072190300507,0.295,0.07,1.00794905101874e-116,Fibroblasts,METTL7A
2.88602134415328e-17,2.52801898816888,0.289,0.18,1.24012337158266e-13,Macrophages,DIP2B
2.71840180757384e-67,2.52505416027342,0.284,0.041,1.16809725671448e-63,Fibroblasts,SNED1
6.2781708643592e-05,2.52493779917798,0.28,0.107,0.269773002041515,Fibroblasts,WASF1
0,2.52483709396217,0.329,0.092,0,Fibroblasts,CADM1
1.60171896845743e-140,2.52462725922446,0.34,0.195,6.88258640746157e-137,Vascular endothelial cells,CTSC
1.50315151636174e-10,2.51895722829748,0.289,0.211,6.4590420658064e-07,T-cells,FKBP11
0.004999046705733,2.51716722639737,0.297,0.242,1,Myofibroblasts,CXCL2
2.05051640748319e-07,2.51552912797652,0.323,0.139,0.000881106900295525,Myofibroblasts,NTN4
2.26137892413899e-83,2.51522928841427,0.647,0.127,9.71714523702522e-80,Melanocytes ,TANC1
0,2.51337871512881,0.329,0.06,0,Fibroblasts,HSD3B7
1.11330482072117e-116,2.51273304778373,0.508,0.099,4.78387081463887e-113,T-cells,LCP2
6.1515120308314e-35,2.51099303270019,0.374,0.16,2.64330471964825e-31,Macrophages,RGS19
6.85284913806225e-05,2.50627562504217,0.287,0.149,0.294466927462535,Myofibroblasts,SEMA5A
1.21623192063327e-88,2.5051957761193,0.28,0.05,5.22614856296116e-85,Fibroblasts,C17orf58
9.27476427327387e-168,2.5046920754684,0.373,0.101,3.98536620822578e-164,Fibroblasts,FUCA2
9.71556262535275e-20,2.5034253299931,0.419,0.138,4.17477726011408e-16,T-cells,MAP4K2
8.91175475844483e-41,2.50144611217489,0.268,0.124,3.82938101970374e-37,Fibroblasts,SMTN
3.9834880056059e-80,2.49973920966568,0.42,0.158,1.71170479600886e-76,Keratinocytes,IFFO2
2.82967633340279e-67,2.49851168283391,0.471,0.248,1.21591192046318e-63,T-cells,SEPT11
0.000205976650645767,2.49826737551929,0.264,0.176,0.88508166782486,Fibroblasts,STAT1
0.000847490379273279,2.49295370283642,0.276,0.196,1,Melanocytes ,ACIN1
1.39628046290923e-108,2.49147982857187,0.447,0.138,5.99981714912095e-105,Macrophages,PTGS2
3.60875769721415e-06,2.48877797763765,0.302,0.18,0.0155068318249292,Macrophages,OPN3
4.15021480546318e-92,2.48588526517853,0.874,0.198,1.78334730190753e-88,Melanocytes ,ODF2L
3.83331476568529e-69,2.48566798436403,0.309,0.026,1.64717535481497e-65,Fibroblasts,DCLK1
1.4738852418196e-34,2.48534560767482,0.363,0.184,6.33328488409883e-31,Lymphatic endothelial cells,PIEZO1
1.04457122010751e-80,2.4853001368186,0.432,0.104,4.48852253280195e-77,Macrophages,PTPN6
3.58769337823554e-69,2.48312357029016,0.363,0.164,1.54163184462781e-65,Keratinocytes,WIPF3
6.49832479115174e-76,2.48262529599399,0.255,0.077,2.7923301627579e-72,Vascular endothelial cells,HHEX
8.40958310227779e-186,2.48160215385736,0.365,0.18,3.61359785904877e-182,Vascular endothelial cells,ARID5A
4.6365819366428e-209,2.48044362523698,0.361,0.071,1.99233925817541e-205,Fibroblasts,P3H1
1.60204835075927e-70,2.47881712550014,0.402,0.166,6.88400176321258e-67,Macrophages,RILPL2
1.49261567139424e-30,2.47814496557541,0.311,0.179,6.41376953998104e-27,Keratinocytes,RBM26
3.30192544424543e-32,2.47766159918583,0.276,0.155,1.41883736339226e-28,Lymphatic endothelial cells,ZNF445
